WigleWifi-1.4,appRelease=2.26,model=Uniden C505,release=5.1,device=Uniden C505,display=V510_IS_CY_MT6735M_L1_V1.4,board=MT6735P,brand=Uniden
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:16:ed:38,Ariel_University,[ESS],2017-12-04 14:34:14,6,-87,32.1035666666667,35.2092916666667,667.4,5.69999980926514,WIFI
1c:b9:c4:14:2b:d8,Ariel_University,[ESS],2017-12-04 14:34:19,1,-87,32.1036133333333,35.2092816666667,668.6,5.80000019073486,WIFI
1c:b9:c4:14:2c:18,Ariel_University,[ESS],2017-12-04 14:34:19,1,-82,32.1036133333333,35.2092816666667,668.6,5.80000019073486,WIFI
1c:b9:c4:16:12:e8,Ariel_University,[ESS],2017-12-04 14:34:19,1,-66,32.1036133333333,35.2092816666667,668.6,5.80000019073486,WIFI
1c:b9:c4:16:f1:48,Ariel_University,[ESS],2017-12-04 14:34:21,1,-86,32.1036333333333,35.2092933333333,668.8,5.90000009536743,WIFI
1c:b9:c4:15:ec:38,Ariel_University,[ESS],2017-12-04 14:34:21,6,-81,32.1036333333333,35.2092933333333,668.8,5.90000009536743,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-12-04 14:34:21,6,-76,32.1036333333333,35.2092933333333,668.8,5.90000009536743,WIFI
1c:b9:c4:16:12:e8,Ariel_University,[ESS],2017-12-04 14:34:21,1,-61,32.1036333333333,35.2092933333333,668.8,5.90000009536743,WIFI
c4:e9:84:79:64:22,Onicom-Conference,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:35:35,6,-60,32.10445,35.2097666666667,671,9.89999961853027,WIFI
ec:08:6b:50:6f:2c,Onicom-Conference,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:35:35,8,-65,32.10445,35.2097666666667,671,9.89999961853027,WIFI
30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:35,6,-75,32.10445,35.2097666666667,671,9.89999961853027,WIFI
1c:b9:c4:16:24:88,Ariel_University,[ESS],2017-12-04 14:35:35,11,-65,32.10445,35.2097666666667,671,9.89999961853027,WIFI
1c:b9:c4:15:0f:38,Ariel_University,[ESS],2017-12-04 14:35:35,1,-66,32.10445,35.2097666666667,671,9.89999961853027,WIFI
1c:b9:c4:16:d3:c8,Ariel_University,[ESS],2017-12-04 14:35:35,11,-71,32.10445,35.2097666666667,671,9.89999961853027,WIFI
1c:b9:c4:16:cc:d8,Ariel_University,[ESS],2017-12-04 14:35:35,1,-73,32.10445,35.2097666666667,671,9.89999961853027,WIFI
1c:b9:c4:16:ed:48,Ariel_University,[ESS],2017-12-04 14:35:35,6,-78,32.10445,35.2097666666667,671,9.89999961853027,WIFI
b2:6c:ac:9f:f1:c5,paysday,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:35,2,-73,32.10445,35.2097666666667,671,9.89999961853027,WIFI
a2:6c:ac:9f:f1:c5,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:35,2,-73,32.10445,35.2097666666667,671,9.89999961853027,WIFI
90:6c:ac:9f:f1:c5,CliClap,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:35,2,-74,32.10445,35.2097666666667,671,9.89999961853027,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:35,9,-74,32.10445,35.2097666666667,671,9.89999961853027,WIFI
34:8f:27:60:8b:93,island-208B90,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:35,4,-77,32.10445,35.2097666666667,671,9.89999961853027,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:35,6,-80,32.10445,35.2097666666667,671,9.89999961853027,WIFI
b2:6c:ac:9f:fb:1f,iagree,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:35,1,-80,32.10445,35.2097666666667,671,9.89999961853027,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:35,1,-84,32.10445,35.2097666666667,671,9.89999961853027,WIFI
34:8f:27:20:89:b8,Ariel_University,[ESS],2017-12-04 14:35:35,6,-47,32.10445,35.2097666666667,671,9.89999961853027,WIFI
42502_22811_5359532,GOLAN T,HSPA;il,2017-12-04 14:35:35,0,-97,32.10445,35.2097666666667,671,9.89999961853027,GSM
90:6c:ac:9f:f1:c5,CliClap,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:39,2,-69,32.1044766666667,35.2097983333333,671,8.30000019073486,WIFI
30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:39,6,-83,32.1044766666667,35.2097983333333,671,8.30000019073486,WIFI
b2:6c:ac:a0:3d:eb,sinusafe,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:39,3,-84,32.1044766666667,35.2097983333333,671,8.30000019073486,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS],2017-12-04 14:35:39,11,-74,32.1044766666667,35.2097983333333,671,8.30000019073486,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:35:39,0,-97,32.1044766666667,35.2097983333333,671,8.30000019073486,GSM
b2:6c:ac:9f:f1:c5,paysday,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,2,-67,32.10447,35.209795,671,8,WIFI
a2:6c:ac:9f:f1:c5,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,2,-66,32.10447,35.209795,671,8,WIFI
34:8f:27:60:8b:93,island-208B90,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:41,4,-71,32.10447,35.209795,671,8,WIFI
90:6c:ac:a0:3d:eb,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,3,-78,32.10447,35.209795,671,8,WIFI
a2:6c:ac:9f:fb:1f,Neuropplied,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,1,-79,32.10447,35.209795,671,8,WIFI
a2:6c:ac:a0:3d:eb,giftwizard,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,3,-80,32.10447,35.209795,671,8,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:41,1,-80,32.10447,35.209795,671,8,WIFI
90:6c:ac:9f:fb:1f,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:41,1,-84,32.10447,35.209795,671,8,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:44,1,-77,32.104515,35.2097933333333,671.1,7.90000009536743,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:35:44,6,-80,32.104515,35.2097933333333,671.1,7.90000009536743,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-12-04 14:35:44,1,-83,32.104515,35.2097933333333,671.1,7.90000009536743,WIFI
a2:6c:ac:a0:3d:eb,giftwizard,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:47,3,-74,32.1045933333333,35.2099666666667,671.1,7.80000019073486,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-04 14:35:47,6,-85,32.1045933333333,35.2099666666667,671.1,7.80000019073486,WIFI
24:79:2a:2b:02:78,Ariel_University,[ESS],2017-12-04 14:35:47,6,-86,32.1045933333333,35.2099666666667,671.1,7.80000019073486,WIFI
34:8f:27:60:8b:93,island-208B90,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:50,4,-59,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:50,1,-73,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:35:50,6,-69,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-04 14:35:50,6,-75,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
24:79:2a:2b:02:78,Ariel_University,[ESS],2017-12-04 14:35:50,6,-75,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
b2:6c:ac:a0:18:29,restore,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:50,6,-84,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:50,11,-87,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
90:6c:ac:a0:18:29,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:50,6,-87,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
1c:b9:c4:14:62:48,Ariel_University,[ESS],2017-12-04 14:35:50,11,-79,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
1c:b9:c4:16:2d:e8,Ariel_University,[ESS],2017-12-04 14:35:50,11,-86,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-12-04 14:35:50,6,-87,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
00:02:6f:b8:c4:1a,,[ESS],2017-12-04 14:35:50,11,-86,32.104565,35.2101033333333,671.1,6.80000019073486,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-12-04 14:35:50,0,-113,32.104565,35.2101033333333,671.1,6.80000019073486,GSM
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-12-04 14:35:53,9,-63,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
24:79:2a:2b:02:78,Ariel_University,[ESS],2017-12-04 14:35:53,6,-62,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
b2:6c:ac:a0:3d:eb,sinusafe,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:53,3,-79,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
24:79:2a:2c:5c:18,Ariel_University,[ESS],2017-12-04 14:35:53,11,-75,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
1c:b9:c4:16:12:68,Ariel_University,[ESS],2017-12-04 14:35:53,11,-81,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-12-04 14:35:53,11,-81,32.1044733333333,35.2101683333333,671,6.30000019073486,WIFI
a2:6c:ac:a0:18:29,artsim,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:35:57,6,-83,32.10442,35.2101316666667,670.8,5.80000019073486,WIFI
00:11:6b:2a:90:3c,Cartiheal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:35:57,11,-90,32.10442,35.2101316666667,670.8,5.80000019073486,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-12-04 14:36:02,1,-67,32.1043666666667,35.2101683333333,670.9,5.69999980926514,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-12-04 14:36:02,6,-79,32.1043666666667,35.2101683333333,670.9,5.69999980926514,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-12-04 14:36:05,9,-55,32.10434,35.2101866666667,670.9,5.80000019073486,WIFI
90:6c:ac:a0:18:29,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:36:05,6,-77,32.10434,35.2101866666667,670.9,5.80000019073486,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-12-04 14:36:08,1,-73,32.1043166666667,35.21019,670.9,5.90000009536743,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-12-04 14:36:08,1,-78,32.1043166666667,35.21019,670.9,5.90000009536743,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-12-04 14:36:08,1,-82,32.1043166666667,35.21019,670.9,5.90000009536743,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-12-04 14:36:10,11,-74,32.1043116666667,35.210205,670.9,5.80000019073486,WIFI
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:36:10,1,-77,32.1043116666667,35.210205,670.9,5.80000019073486,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-12-04 14:36:10,11,-82,32.1043116666667,35.210205,670.9,5.80000019073486,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:36:10,0,-95,32.1043116666667,35.210205,670.9,5.80000019073486,GSM
a2:6c:ac:a0:18:29,artsim,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:36:12,6,-74,32.1043133333333,35.2102283333333,670.9,5.80000019073486,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-12-04 14:36:14,11,-89,32.1043083333333,35.2102483333333,670.9,5.90000009536743,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-12-04 14:36:16,1,-67,32.1042933333333,35.21026,670.9,6,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-12-04 14:36:16,11,-83,32.1042933333333,35.21026,670.9,6,WIFI
08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,[ESS],2017-12-04 14:36:16,6,-90,32.1042933333333,35.21026,670.9,6,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:36:16,0,-81,32.1042933333333,35.21026,670.9,6,GSM
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:36:19,1,-62,32.104295,35.21025,670.9,6.09999990463257,WIFI
b2:6c:ac:9f:f1:c5,paysday,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,2,-78,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
a2:6c:ac:9f:f1:c5,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,2,-81,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
90:6c:ac:9f:f1:c5,CliClap,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,2,-78,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-12-04 14:37:53,9,-67,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
34:8f:27:20:89:b8,Ariel_University,[ESS],2017-12-04 14:37:53,6,-82,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS],2017-12-04 14:37:53,11,-87,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-12-04 14:37:53,1,-83,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-12-04 14:37:53,6,-76,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-12-04 14:37:53,1,-71,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-12-04 14:37:53,6,-83,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
24:79:2a:2b:02:78,Ariel_University,[ESS],2017-12-04 14:37:53,6,-65,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:14:62:48,Ariel_University,[ESS],2017-12-04 14:37:53,11,-79,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:16:2d:e8,Ariel_University,[ESS],2017-12-04 14:37:53,11,-85,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-12-04 14:37:53,6,-87,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
24:79:2a:2c:5c:18,Ariel_University,[ESS],2017-12-04 14:37:53,11,-83,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:16:12:68,Ariel_University,[ESS],2017-12-04 14:37:53,11,-82,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-12-04 14:37:53,11,-86,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
a2:6c:ac:a0:18:29,artsim,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,6,-74,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
90:6c:ac:a0:18:29,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,6,-75,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
c2:6c:ac:9f:fb:1f,shapedo,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,1,-89,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
90:6c:ac:9f:fb:1f,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,1,-88,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
b2:6c:ac:a0:18:29,restore,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,6,-82,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-12-04 14:37:53,1,-63,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-12-04 14:37:53,1,-80,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:37:53,1,-62,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-12-04 14:37:53,11,-85,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
b2:6c:ac:a0:3d:eb,sinusafe,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,3,-79,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
90:6c:ac:a0:3d:eb,Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,3,-79,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-12-04 14:37:53,11,-89,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-12-04 14:37:53,11,-83,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,[ESS],2017-12-04 14:37:53,6,-90,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
b2:6c:ac:9f:fb:1f,iagree,[WPA2-PSK-CCMP-preauth][ESS],2017-12-04 14:37:53,1,-85,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-12-04 14:37:53,6,-67,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
ec:8c:a2:08:79:a8,Ariel_University,[ESS],2017-12-04 14:37:53,6,-47,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-12-04 14:37:53,1,-55,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-12-04 14:37:53,6,-78,32.1046166666667,35.21132,672.9,3.90000009536743,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:37:53,0,-83,32.1046166666667,35.21132,672.9,3.90000009536743,GSM
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-12-04 14:38:25,6,-72,32.1043566666667,35.2114383333333,664.4,2.90000009536743,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-12-04 14:38:25,1,-70,32.1043566666667,35.2114383333333,664.4,2.90000009536743,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-12-04 14:38:25,6,-70,32.1043566666667,35.2114383333333,664.4,2.90000009536743,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-12-04 14:38:25,11,-79,32.1043566666667,35.2114383333333,664.4,2.90000009536743,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-04 14:38:30,6,-83,32.1043266666667,35.2113533333333,666,2.90000009536743,WIFI
42502_811_3868447,GOLAN T,UNKNOWN;il,2017-12-04 14:38:30,0,-75,32.1043266666667,35.2113533333333,666,2.90000009536743,GSM
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-12-04 14:38:34,6,-83,32.1042883333333,35.2113366666667,666.5,2.90000009536743,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-12-04 14:38:35,11,-62,32.10428,35.2113316666667,666.4,2.90000009536743,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-12-04 14:38:37,6,-73,32.10427,35.2113166666667,666.2,2.79999995231628,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-12-04 14:38:39,6,-61,32.10428,35.21129,665.1,2.70000004768372,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-12-04 14:38:43,1,-65,32.1042816666667,35.2112466666667,666.5,2.59999990463257,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-04 14:38:43,6,-78,32.1042816666667,35.2112466666667,666.5,2.59999990463257,WIFI
ec:8c:a2:08:79:88,Ariel_University,[ESS],2017-12-04 14:38:46,1,-87,32.104295,35.2112316666667,666.6,2.70000004768372,WIFI
3c:1e:04:05:5f:f5,BezeqNGN_009030_2.4GHz_1,[ESS],2017-12-04 14:38:50,1,-88,32.104305,35.2111983333333,667.4,2.59999990463257,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-04 14:38:54,6,-73,32.1042933333333,35.211165,668.3,2.59999990463257,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-12-04 14:38:54,6,-60,32.1042933333333,35.211165,668.3,2.59999990463257,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-04 14:38:56,6,-67,32.1042916666667,35.2111433333333,668.7,2.59999990463257,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-04 14:39:00,6,-57,32.1042733333333,35.211105,670.1,2.59999990463257,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-12-04 14:39:00,11,-69,32.1042733333333,35.211105,670.1,2.59999990463257,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-12-04 14:39:03,6,-53,32.1042533333333,35.2110783333333,671.1,2.5,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-12-04 14:39:03,11,-74,32.1042533333333,35.2110783333333,671.1,2.5,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-12-04 14:39:04,11,-86,32.1042483333333,35.2110666666667,671.1,2.5,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-12-04 14:39:06,1,-85,32.1042433333333,35.2110333333333,671.6,2.40000009536743,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-12-04 14:39:11,11,-64,32.1042216666667,35.2109816666667,672.7,2.5,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-12-04 14:39:21,1,-80,32.1042333333333,35.2108816666667,674.6,2.90000009536743,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-12-04 14:39:21,6,-81,32.1042333333333,35.2108816666667,674.6,2.90000009536743,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-12-04 14:39:23,11,-80,32.10423,35.2108466666667,675,3,WIFI
c8:be:19:07:77:b9,Bezeq-N_0777b8,[ESS],2017-12-04 14:39:23,11,-89,32.10423,35.2108466666667,675,3,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-12-04 14:39:27,6,-68,32.104205,35.210785,675.3,3,WIFI
c8:be:19:07:77:b9,Bezeq-N_0777b8,[ESS],2017-12-04 14:39:27,11,-84,32.104205,35.210785,675.3,3,WIFI
24:79:2a:2b:24:98,Ariel_University,[ESS],2017-12-04 14:39:32,1,-71,32.1041866666667,35.210705,675.2,3.09999990463257,WIFI
24:79:2a:2c:61:68,Ariel_University,[ESS],2017-12-04 14:39:32,6,-62,32.1041866666667,35.210705,675.2,3.09999990463257,WIFI
24:79:2a:2b:bd:88,Ariel_University,[ESS],2017-12-04 14:39:35,11,-88,32.1041783333333,35.21067,675.3,3.20000004768372,WIFI
3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:39:41,6,-88,32.1041583333333,35.2105816666667,676.1,3.29999995231628,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-12-04 14:39:45,11,-74,32.1040916666667,35.2105683333333,676.1,2.90000009536743,WIFI
24:79:2a:2b:bd:88,Ariel_University,[ESS],2017-12-04 14:39:45,11,-83,32.1040916666667,35.2105683333333,676.1,2.90000009536743,WIFI
24:79:2a:2c:5c:18,Ariel_University,[ESS],2017-12-04 14:39:49,11,-74,32.10408,35.210535,675.6,2.90000009536743,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS],2017-12-04 14:39:50,11,-69,32.10407,35.2105116666667,675.6,2.90000009536743,WIFI
24:79:2a:2b:bd:88,Ariel_University,[ESS],2017-12-04 14:39:50,11,-78,32.10407,35.2105116666667,675.6,2.90000009536743,WIFI
24:79:2a:2c:5c:18,Ariel_University,[ESS],2017-12-04 14:39:55,11,-63,32.1040466666667,35.21045,675.5,2.90000009536743,WIFI
60:e3:27:7b:e0:98,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:39:55,4,-86,32.1040466666667,35.21045,675.5,2.90000009536743,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-12-04 14:39:58,6,-81,32.10404,35.2104266666667,675.6,3,WIFI
3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:39:58,6,-81,32.10404,35.2104266666667,675.6,3,WIFI
3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:39:58,6,-83,32.10404,35.2104266666667,675.6,3,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS],2017-12-04 14:39:58,11,-77,32.10404,35.2104266666667,675.6,3,WIFI
1c:b9:c4:15:fd:48,Ariel_University,[ESS],2017-12-04 14:39:58,1,-87,32.10404,35.2104266666667,675.6,3,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-12-04 14:41:03,1,-86,32.1036183333333,35.2097333333333,683.5,2.5,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-12-04 14:41:03,1,-86,32.1036183333333,35.2097333333333,683.5,2.5,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-12-04 14:41:03,6,-83,32.1036183333333,35.2097333333333,683.5,2.5,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-12-04 14:41:03,11,-85,32.1036183333333,35.2097333333333,683.5,2.5,WIFI
